State,year,month,PRCP,EVAP,TMIN,TMAX,mean_elevation,Land Area (sq mi),Water Area (sq mi),Total Area (sq mi),Percentage of Federal Land,Urbanization Rate (%),total_fire_size
AL,2000,7,16.19,74.51,128.0,422.0,150,50645,1775,52420,0.027000000000000003,57.7,13563.0
AL,2000,8,18.82,64.94,117.0,411.0,150,50645,1775,52420,0.027000000000000003,57.7,11085.5
AL,2000,9,14.96,48.98,44.0,372.0,150,50645,1775,52420,0.027000000000000003,57.7,8056.3
AL,2000,10,3.31,40.74,-39.0,322.0,150,50645,1775,52420,0.027000000000000003,57.7,8557.4
AL,2000,11,48.09,25.42,-67.0,306.0,150,50645,1775,52420,0.027000000000000003,57.7,1479.9
AL,2000,12,27.42,18.84,-94.0,239.0,150,50645,1775,52420,0.027000000000000003,57.7,761.4
AL,2001,1,36.6,26.6,-100.0,239.0,150,50645,1775,52420,0.027000000000000003,57.7,2318.2
AL,2001,2,16.17,27.04,-50.0,272.0,150,50645,1775,52420,0.027000000000000003,57.7,8915.7
AL,2001,3,34.26,40.56,-56.0,267.0,150,50645,1775,52420,0.027000000000000003,57.7,3967.6
AL,2001,4,9.33,51.59,-39.0,317.0,150,50645,1775,52420,0.027000000000000003,57.7,4512.9
AL,2001,5,13.12,61.67,-6.0,344.0,150,50645,1775,52420,0.027000000000000003,57.7,4481.5
AL,2001,6,40.55,61.54,83.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,670.8
AL,2001,7,39.18,63.21,11.0,361.0,150,50645,1775,52420,0.027000000000000003,57.7,292.0
AL,2001,8,23.74,55.19,111.0,356.0,150,50645,1775,52420,0.027000000000000003,57.7,159.7
AL,2001,9,26.89,45.76,44.0,333.0,150,50645,1775,52420,0.027000000000000003,57.7,221.4
AL,2001,10,23.81,36.84,-33.0,300.0,150,50645,1775,52420,0.027000000000000003,57.7,1485.6
AL,2001,11,19.93,31.69,-17.0,289.0,150,50645,1775,52420,0.027000000000000003,57.7,11157.6
AL,2001,12,10.24,20.97,-44.0,272.0,150,50645,1775,52420,0.027000000000000003,57.7,912.1
AL,2002,1,23.57,16.13,-67.0,267.0,150,50645,1775,52420,0.027000000000000003,57.7,1367.4
AL,2002,2,22.27,27.77,-56.0,267.0,150,50645,1775,52420,0.027000000000000003,57.7,14696.9
AL,2002,3,29.47,39.83,-56.0,306.0,150,50645,1775,52420,0.027000000000000003,57.7,9888.7
AL,2002,4,20.32,48.92,-6.0,328.0,150,50645,1775,52420,0.027000000000000003,57.7,4347.1
AL,2002,5,20.88,63.4,39.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,2046.0
AL,2002,6,28.17,61.81,122.0,372.0,150,50645,1775,52420,0.027000000000000003,57.7,1798.1
AL,2002,7,33.5,61.08,183.0,378.0,150,50645,1775,52420,0.027000000000000003,57.7,217.2
AL,2002,8,23.68,59.44,156.0,367.0,150,50645,1775,52420,0.027000000000000003,57.7,1337.2
AL,2002,9,25.96,44.71,150.0,372.0,150,50645,1775,52420,0.027000000000000003,57.7,2064.7
AL,2002,10,29.8,31.68,61.0,328.0,150,50645,1775,52420,0.027000000000000003,57.7,37.5
AL,2002,11,17.16,24.34,-28.0,283.0,150,50645,1775,52420,0.027000000000000003,57.7,237.3
AL,2002,12,17.51,21.14,-89.0,244.0,150,50645,1775,52420,0.027000000000000003,57.7,657.9
AL,2003,1,4.75,22.75,-39.0,283.0,150,50645,1775,52420,0.027000000000000003,57.7,3926.25
AL,2003,2,16.22,22.91,-28.0,267.0,150,50645,1775,52420,0.027000000000000003,57.7,2421.8
AL,2003,3,25.04,35.3,-67.0,289.0,150,50645,1775,52420,0.027000000000000003,57.7,2940.95
AL,2003,4,13.98,50.42,-11.0,328.0,150,50645,1775,52420,0.027000000000000003,57.7,2772.7
AL,2003,5,30.6,55.11,72.0,339.0,150,50645,1775,52420,0.027000000000000003,57.7,1346.3
AL,2003,6,40.3,55.81,111.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,129.15
AL,2003,7,44.43,53.79,144.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,38.65
AL,2003,8,39.58,51.87,178.0,344.0,150,50645,1775,52420,0.027000000000000003,57.7,114.72
AL,2003,9,20.08,47.3,50.0,339.0,150,50645,1775,52420,0.027000000000000003,57.7,578.75
AL,2003,10,11.21,32.31,33.0,311.0,150,50645,1775,52420,0.027000000000000003,57.7,1551.2
AL,2003,11,18.09,26.8,-33.0,294.0,150,50645,1775,52420,0.027000000000000003,57.7,3174.5
AL,2003,12,19.81,19.93,-39.0,239.0,150,50645,1775,52420,0.027000000000000003,57.7,1777.5
AL,2004,1,18.92,18.58,-61.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,2115.22
AL,2004,2,32.18,22.29,-50.0,244.0,150,50645,1775,52420,0.027000000000000003,57.7,3563.79
AL,2004,3,9.53,45.79,0.0,306.0,150,50645,1775,52420,0.027000000000000003,57.7,27083.52
AL,2004,4,17.8,51.72,0.0,317.0,150,50645,1775,52420,0.027000000000000003,57.7,10304.5
AL,2004,5,31.34,59.84,17.0,356.0,150,50645,1775,52420,0.027000000000000003,57.7,717.6
AL,2004,6,48.31,56.35,128.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,260.25
AL,2004,7,25.18,58.39,150.0,367.0,150,50645,1775,52420,0.027000000000000003,57.7,126.65
AL,2004,8,26.72,54.07,106.0,367.0,150,50645,1775,52420,0.027000000000000003,57.7,523.56
AL,2004,9,26.37,48.96,106.0,339.0,150,50645,1775,52420,0.027000000000000003,57.7,631.7
AL,2004,10,18.25,32.07,50.0,322.0,150,50645,1775,52420,0.027000000000000003,57.7,567.6
AL,2004,11,36.3,27.75,17.0,300.0,150,50645,1775,52420,0.027000000000000003,57.7,371.8
AL,2004,12,32.91,18.82,-33.0,256.0,150,50645,1775,52420,0.027000000000000003,57.7,620.65
AL,2005,1,16.24,22.04,-28.0,256.0,150,50645,1775,52420,0.027000000000000003,57.7,5111.55
AL,2005,2,38.73,25.75,-22.0,267.0,150,50645,1775,52420,0.027000000000000003,57.7,4316.36
AL,2005,3,37.76,40.65,-22.0,289.0,150,50645,1775,52420,0.027000000000000003,57.7,11196.34
AL,2005,4,25.37,54.21,-11.0,300.0,150,50645,1775,52420,0.027000000000000003,57.7,3974.9
AL,2005,5,17.45,59.25,39.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,1560.9
AL,2005,6,33.21,61.56,133.0,361.0,150,50645,1775,52420,0.027000000000000003,57.7,112.12
AL,2005,7,32.75,62.0,172.0,361.0,150,50645,1775,52420,0.027000000000000003,57.7,50.53
AL,2005,8,31.99,51.8,189.0,367.0,150,50645,1775,52420,0.027000000000000003,57.7,255.2
AL,2005,9,14.06,54.37,100.0,361.0,150,50645,1775,52420,0.027000000000000003,57.7,6368.1
AL,2005,10,4.91,37.52,0.0,328.0,150,50645,1775,52420,0.027000000000000003,57.7,3403.05
AL,2005,11,25.03,29.05,-17.0,306.0,150,50645,1775,52420,0.027000000000000003,57.7,5264.75
AL,2005,12,28.05,25.42,-33.0,256.0,150,50645,1775,52420,0.027000000000000003,57.7,1594.17
AL,2006,1,31.66,28.7,-22.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,4776.2
AL,2006,2,16.31,29.38,-44.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,4381.5
AL,2006,3,13.84,43.98,-6.0,294.0,150,50645,1775,52420,0.027000000000000003,57.7,30934.05
AL,2006,4,11.74,59.24,28.0,356.0,150,50645,1775,52420,0.027000000000000003,57.7,9629.15
AL,2006,5,20.01,60.85,44.0,356.0,150,50645,1775,52420,0.027000000000000003,57.7,1296.42
AL,2006,6,13.72,79.69,106.0,383.0,150,50645,1775,52420,0.027000000000000003,57.7,8018.25
AL,2006,7,18.74,67.91,144.0,383.0,150,50645,1775,52420,0.027000000000000003,57.7,7275.7
AL,2006,8,35.88,65.08,189.0,383.0,150,50645,1775,52420,0.027000000000000003,57.7,3563.35
AL,2006,9,19.34,49.61,50.0,339.0,150,50645,1775,52420,0.027000000000000003,57.7,1590.8
AL,2006,10,19.81,37.21,11.0,333.0,150,50645,1775,52420,0.027000000000000003,57.7,2193.2
AL,2006,11,15.11,25.95,-39.0,278.0,150,50645,1775,52420,0.027000000000000003,57.7,870.45
AL,2006,12,23.15,22.98,-28.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,5020.05
AL,2007,1,37.33,17.08,-11.0,256.0,150,50645,1775,52420,0.027000000000000003,57.7,1036.5
AL,2007,2,21.22,46.73,-94.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,6452.2
AL,2007,3,4.9,42.55,-28.0,311.0,150,50645,1775,52420,0.027000000000000003,57.7,23576.02
AL,2007,4,28.45,52.57,-44.0,300.0,150,50645,1775,52420,0.027000000000000003,57.7,4117.96
AL,2007,5,6.24,69.23,50.0,339.0,150,50645,1775,52420,0.027000000000000003,57.7,7354.51
AL,2007,6,16.26,68.74,94.0,372.0,150,50645,1775,52420,0.027000000000000003,57.7,4385.81
AL,2007,7,40.38,66.48,50.0,372.0,150,50645,1775,52420,0.027000000000000003,57.7,823.12
AL,2007,8,24.93,68.16,167.0,406.0,150,50645,1775,52420,0.027000000000000003,57.7,4433.87
AL,2007,9,22.57,50.93,89.0,356.0,150,50645,1775,52420,0.027000000000000003,57.7,962.3
AL,2007,10,15.17,39.55,56.0,328.0,150,50645,1775,52420,0.027000000000000003,57.7,2482.9
AL,2007,11,16.47,31.93,-22.0,283.0,150,50645,1775,52420,0.027000000000000003,57.7,655.6
AL,2007,12,7.97,18.53,-44.0,278.0,150,50645,1775,52420,0.027000000000000003,57.7,504.4
AL,2008,1,37.91,27.65,-61.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,599.1
AL,2008,2,29.1,27.59,-33.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,2836.1
AL,2008,3,18.83,39.95,-11.0,283.0,150,50645,1775,52420,0.027000000000000003,57.7,7547.65
AL,2008,4,17.7,45.09,22.0,306.0,150,50645,1775,52420,0.027000000000000003,57.7,1184.6
AL,2008,5,22.16,56.91,72.0,333.0,150,50645,1775,52420,0.027000000000000003,57.7,518.4
AL,2008,6,24.5,64.46,161.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,2735.15
AL,2008,7,31.1,60.09,128.0,361.0,150,50645,1775,52420,0.027000000000000003,57.7,1395.53
AL,2008,8,58.78,54.4,144.0,372.0,150,50645,1775,52420,0.027000000000000003,57.7,873.05
AL,2008,9,22.29,48.04,106.0,339.0,150,50645,1775,52420,0.027000000000000003,57.7,827.95
AL,2008,10,14.64,37.64,-6.0,317.0,150,50645,1775,52420,0.027000000000000003,57.7,1126.55
AL,2008,11,19.96,27.36,-61.0,278.0,150,50645,1775,52420,0.027000000000000003,57.7,2848.36
AL,2008,12,19.65,25.06,-61.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,803.85
AL,2009,1,21.02,21.53,-22.0,250.0,150,50645,1775,52420,0.027000000000000003,57.7,1203.95
AL,2009,2,9.28,29.38,-17.0,250.0,150,50645,1775,52420,0.027000000000000003,57.7,6457.51
AL,2009,3,24.34,42.99,-17.0,289.0,150,50645,1775,52420,0.027000000000000003,57.7,9209.84
AL,2009,4,24.42,53.26,-6.0,322.0,150,50645,1775,52420,0.027000000000000003,57.7,3024.6
AL,2009,5,62.24,50.48,83.0,322.0,150,50645,1775,52420,0.027000000000000003,57.7,307.2
AL,2009,6,19.81,69.58,150.0,378.0,150,50645,1775,52420,0.027000000000000003,57.7,3355.46
AL,2009,7,50.37,60.66,167.0,372.0,150,50645,1775,52420,0.027000000000000003,57.7,1159.18
AL,2009,8,55.24,48.86,72.0,350.0,150,50645,1775,52420,0.027000000000000003,57.7,171.25
AL,2009,9,35.12,41.82,100.0,339.0,150,50645,1775,52420,0.027000000000000003,57.7,15.25
AL,2009,10,38.15,31.62,28.0,333.0,150,50645,1775,52420,0.027000000000000003,57.7,11.0
AL,2009,11,12.91,22.91,-11.0,261.0,150,50645,1775,52420,0.027000000000000003,57.7,12.5
AL,2010,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,759.37
AL,2010,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,2678.08
AL,2010,3,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,4897.16
AL,2010,4,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,7368.98
AL,2010,5,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,795.45
AL,2010,6,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,434.07
AL,2010,7,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,1294.77
AL,2010,8,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,1707.4
AL,2010,9,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,7850.35
AL,2010,10,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,10216.3
AL,2010,11,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,2211.82
AL,2010,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,150,50645,1775,52420,0.027000000000000003,57.7,1864.72
AR,1992,1,19.15,9.65,-33.0,167.0,200,52035,1143,53179,0.094,55.5,20.1
AR,1992,2,19.16,17.66,-22.0,228.0,200,52035,1143,53179,0.094,55.5,439.5
AR,1992,3,15.69,31.39,-44.0,278.0,200,52035,1143,53179,0.094,55.5,217.8
AR,1992,4,26.73,44.92,-28.0,300.0,200,52035,1143,53179,0.094,55.5,454.2
AR,1992,5,29.36,53.13,11.0,328.0,200,52035,1143,53179,0.094,55.5,18.3
AR,1992,6,45.49,58.74,94.0,356.0,200,52035,1143,53179,0.094,55.5,64.0
AR,1992,7,26.36,62.89,156.0,361.0,200,52035,1143,53179,0.094,55.5,6.2
AR,1992,8,9.24,48.19,89.0,367.0,200,52035,1143,53179,0.094,55.5,11.1
AR,1992,9,20.45,40.93,17.0,344.0,200,52035,1143,53179,0.094,55.5,5.3
AR,1992,10,12.64,33.38,6.0,311.0,200,52035,1143,53179,0.094,55.5,87.9
AR,1992,11,33.29,19.53,-44.0,272.0,200,52035,1143,53179,0.094,55.5,139.3
AR,1992,12,20.03,10.09,-39.0,183.0,200,52035,1143,53179,0.094,55.5,14.8
AR,1993,1,24.03,8.63,-33.0,194.0,200,52035,1143,53179,0.094,55.5,139.1
AR,1993,2,14.69,18.38,-33.0,233.0,200,52035,1143,53179,0.094,55.5,160.5
AR,1993,3,13.53,27.26,-28.0,294.0,200,52035,1143,53179,0.094,55.5,498.2
AR,1993,4,37.44,40.52,-6.0,289.0,200,52035,1143,53179,0.094,55.5,340.5
AR,1993,5,23.62,47.83,56.0,322.0,200,52035,1143,53179,0.094,55.5,0.8
AR,1993,7,5.48,71.12,156.0,400.0,200,52035,1143,53179,0.094,55.5,86.7
AR,1993,8,17.89,55.0,133.0,406.0,200,52035,1143,53179,0.094,55.5,120.0
AR,1993,9,31.26,41.57,39.0,367.0,200,52035,1143,53179,0.094,55.5,40.3
AR,1993,10,22.59,27.72,-33.0,311.0,200,52035,1143,53179,0.094,55.5,2.2
AR,1993,11,41.41,16.48,-61.0,272.0,200,52035,1143,53179,0.094,55.5,24.2
AR,1993,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,200,52035,1143,53179,0.094,55.5,347.7
AR,1994,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,200,52035,1143,53179,0.094,55.5,11.0
AR,1994,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,200,52035,1143,53179,0.094,55.5,423.7
AR,1994,3,27.47,34.02,-33.0,283.0,200,52035,1143,53179,0.094,55.5,1048.7
AR,1994,4,28.92,43.8,-22.0,306.0,200,52035,1143,53179,0.094,55.5,554.0
AR,1994,5,28.79,51.3,22.0,317.0,200,52035,1143,53179,0.094,55.5,2.7
AR,1994,6,31.67,58.42,139.0,378.0,200,52035,1143,53179,0.094,55.5,0.3
AR,1994,7,41.78,55.29,139.0,367.0,200,52035,1143,53179,0.094,55.5,20.8
AR,1994,8,15.66,53.03,111.0,350.0,200,52035,1143,53179,0.094,55.5,0.2
AR,1994,9,18.39,42.6,39.0,350.0,200,52035,1143,53179,0.094,55.5,7.1
AR,1994,10,24.39,27.81,-11.0,333.0,200,52035,1143,53179,0.094,55.5,15.3
AR,1994,11,27.56,18.15,-28.0,283.0,200,52035,1143,53179,0.094,55.5,135.5
AR,1994,12,19.64,11.83,-33.0,206.0,200,52035,1143,53179,0.094,55.5,84.6
AR,1995,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,200,52035,1143,53179,0.094,55.5,1.0
AR,1995,2,17.38,21.9,-33.0,278.0,200,52035,1143,53179,0.094,55.5,1811.7
AR,1995,3,20.74,36.49,-56.0,322.0,200,52035,1143,53179,0.094,55.5,826.6
AR,1995,4,33.41,44.78,-11.0,317.0,200,52035,1143,53179,0.094,55.5,1263.3
AR,1995,5,28.91,47.08,39.0,339.0,200,52035,1143,53179,0.094,55.5,1.5
AR,1995,7,17.02,60.37,150.0,383.0,200,52035,1143,53179,0.094,55.5,6.8
AR,1995,8,7.14,60.34,106.0,406.0,200,52035,1143,53179,0.094,55.5,463.1
AR,1995,9,15.25,41.4,28.0,400.0,200,52035,1143,53179,0.094,55.5,202.4
AR,1995,10,16.8,36.78,-33.0,333.0,200,52035,1143,53179,0.094,55.5,102.5
AR,1995,11,23.75,20.88,-44.0,283.0,200,52035,1143,53179,0.094,55.5,230.8
AR,1995,12,28.79,15.64,-39.0,250.0,200,52035,1143,53179,0.094,55.5,280.7
AR,1996,1,13.47,18.82,-39.0,233.0,200,52035,1143,53179,0.094,55.5,116.6
AR,1996,2,24.46,24.49,-50.0,306.0,200,52035,1143,53179,0.094,55.5,2288.4
AR,1996,3,29.83,32.79,-44.0,267.0,200,52035,1143,53179,0.094,55.5,1336.9
AR,1996,4,26.86,48.09,-44.0,322.0,200,52035,1143,53179,0.094,55.5,1445.9
AR,1996,5,32.51,61.07,11.0,350.0,200,52035,1143,53179,0.094,55.5,10.1
AR,1996,6,32.66,55.09,122.0,367.0,200,52035,1143,53179,0.094,55.5,0.3
AR,1996,7,24.96,60.75,128.0,383.0,200,52035,1143,53179,0.094,55.5,2.3
AR,1996,8,25.12,48.87,133.0,356.0,200,52035,1143,53179,0.094,55.5,26.0
AR,1996,9,17.16,36.99,56.0,339.0,200,52035,1143,53179,0.094,55.5,3.9
AR,1996,10,17.16,27.89,-22.0,300.0,200,52035,1143,53179,0.094,55.5,3.0
AR,1996,11,17.1,12.57,-28.0,256.0,200,52035,1143,53179,0.094,55.5,48.4
AR,1996,12,18.33,8.35,-39.0,256.0,200,52035,1143,53179,0.094,55.5,5.0
AR,1997,1,17.43,12.74,-22.0,250.0,200,52035,1143,53179,0.094,55.5,267.2
AR,1997,2,57.08,13.83,-33.0,222.0,200,52035,1143,53179,0.094,55.5,771.6
AR,1997,3,23.34,32.25,-50.0,311.0,200,52035,1143,53179,0.094,55.5,3256.3
AR,1997,4,35.45,43.22,-17.0,289.0,200,52035,1143,53179,0.094,55.5,1849.2
AR,1997,5,20.41,54.92,33.0,339.0,200,52035,1143,53179,0.094,55.5,826.7
AR,1997,6,24.9,53.15,100.0,367.0,200,52035,1143,53179,0.094,55.5,148.8
AR,1997,7,13.69,64.41,122.0,400.0,200,52035,1143,53179,0.094,55.5,357.3
AR,1997,8,10.68,54.56,133.0,378.0,200,52035,1143,53179,0.094,55.5,1204.3
AR,1997,9,7.46,45.98,78.0,378.0,200,52035,1143,53179,0.094,55.5,1126.2
AR,1997,10,22.86,30.99,-6.0,339.0,200,52035,1143,53179,0.094,55.5,510.6
AR,1997,11,24.99,14.29,-28.0,272.0,200,52035,1143,53179,0.094,55.5,778.2
AR,1997,12,29.32,14.35,-50.0,206.0,200,52035,1143,53179,0.094,55.5,346.0
AR,1998,1,38.7,11.02,-44.0,194.0,200,52035,1143,53179,0.094,55.5,69.8
AR,1998,2,30.08,15.95,-33.0,217.0,200,52035,1143,53179,0.094,55.5,461.5
AR,1998,3,45.93,31.89,-167.0,289.0,200,52035,1143,53179,0.094,55.5,960.6
AR,1998,4,26.34,45.24,-6.0,300.0,200,52035,1143,53179,0.094,55.5,2868.7
AR,1998,5,19.22,54.02,61.0,356.0,200,52035,1143,53179,0.094,55.5,442.0
AR,1998,6,12.07,69.34,89.0,378.0,200,52035,1143,53179,0.094,55.5,1355.4
AR,1998,7,18.36,68.18,183.0,422.0,200,52035,1143,53179,0.094,55.5,3051.6
AR,1998,8,15.37,54.73,161.0,422.0,200,52035,1143,53179,0.094,55.5,1050.6
AR,1998,9,17.41,57.86,83.0,417.0,200,52035,1143,53179,0.094,55.5,2471.6
AR,1998,10,22.49,33.89,11.0,356.0,200,52035,1143,53179,0.094,55.5,83.0
AR,1998,11,28.93,16.84,-11.0,272.0,200,52035,1143,53179,0.094,55.5,179.1
AR,1998,12,47.87,11.27,-33.0,267.0,200,52035,1143,53179,0.094,55.5,29.2
AR,1999,1,39.64,18.03,-56.0,228.0,200,52035,1143,53179,0.094,55.5,436.0
AR,1999,2,13.31,19.71,-94.0,256.0,200,52035,1143,53179,0.094,55.5,1729.4
AR,1999,3,33.48,32.3,-94.0,261.0,200,52035,1143,53179,0.094,55.5,2487.0
AR,1999,4,38.19,41.15,-22.0,317.0,200,52035,1143,53179,0.094,55.5,1401.3
AR,1999,5,40.42,48.9,33.0,322.0,200,52035,1143,53179,0.094,55.5,191.6
AR,1999,6,31.59,55.71,100.0,361.0,200,52035,1143,53179,0.094,55.5,55.1
AR,1999,7,9.67,63.79,150.0,406.0,200,52035,1143,53179,0.094,55.5,447.2
AR,1999,8,7.85,89.97,133.0,411.0,200,52035,1143,53179,0.094,55.5,3898.6
AR,1999,9,17.15,51.02,39.0,367.0,200,52035,1143,53179,0.094,55.5,4049.2
AR,1999,10,11.94,32.47,-11.0,322.0,200,52035,1143,53179,0.094,55.5,3093.8
AR,1999,11,13.37,19.94,-22.0,317.0,200,52035,1143,53179,0.094,55.5,5585.3
AR,1999,12,62.35,12.88,-33.0,239.0,200,52035,1143,53179,0.094,55.5,657.8
AR,2000,1,12.73,11.79,-44.0,233.0,200,52035,1143,53179,0.094,55.5,1709.0
AR,2000,2,23.14,23.0,-61.0,261.0,200,52035,1143,53179,0.094,55.5,2276.2
AR,2000,3,25.65,30.17,-39.0,294.0,200,52035,1143,53179,0.094,55.5,3140.5
AR,2000,4,28.55,43.14,-39.0,300.0,200,52035,1143,53179,0.094,55.5,3193.0
AR,2000,5,35.08,48.93,50.0,361.0,200,52035,1143,53179,0.094,55.5,73.0
AR,2000,6,38.36,49.7,72.0,361.0,200,52035,1143,53179,0.094,55.5,29.4
AR,2000,7,6.17,61.66,122.0,411.0,200,52035,1143,53179,0.094,55.5,427.5
AR,2000,8,4.07,70.74,156.0,456.0,200,52035,1143,53179,0.094,55.5,7930.9
AR,2000,9,12.69,57.61,50.0,428.0,200,52035,1143,53179,0.094,55.5,7429.7
AR,2000,10,11.78,34.33,-17.0,333.0,200,52035,1143,53179,0.094,55.5,2603.5
AR,2000,11,77.54,21.71,-44.0,294.0,200,52035,1143,53179,0.094,55.5,188.8
AR,2000,12,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,200,52035,1143,53179,0.094,55.5,51.0
AR,2001,1,24.07,14.22,-50.0,189.0,200,52035,1143,53179,0.094,55.5,132.0
AR,2001,2,52.45,13.77,-56.0,211.0,200,52035,1143,53179,0.094,55.5,1135.1
AR,2001,3,25.42,31.8,-33.0,261.0,200,52035,1143,53179,0.094,55.5,5225.6
AR,2001,4,19.54,46.14,-6.0,322.0,200,52035,1143,53179,0.094,55.5,1909.2
AR,2001,5,36.93,57.72,67.0,344.0,200,52035,1143,53179,0.094,55.5,260.1
AR,2001,6,30.48,58.12,128.0,350.0,200,52035,1143,53179,0.094,55.5,250.3
AR,2001,7,16.42,60.64,161.0,383.0,200,52035,1143,53179,0.094,55.5,576.5
AR,2001,8,13.87,59.57,150.0,383.0,200,52035,1143,53179,0.094,55.5,1229.9
AR,2001,9,20.94,44.0,33.0,356.0,200,52035,1143,53179,0.094,55.5,529.1
AR,2001,10,26.94,41.83,-22.0,300.0,200,52035,1143,53179,0.094,55.5,881.2
AR,2001,11,23.62,17.53,-39.0,261.0,200,52035,1143,53179,0.094,55.5,2230.9
AR,2001,12,20.67,13.39,-56.0,267.0,200,52035,1143,53179,0.094,55.5,91.9
AR,2002,1,33.22,21.2,-117.0,267.0,200,52035,1143,53179,0.094,55.5,572.4
AR,2002,2,20.97,24.84,-56.0,239.0,200,52035,1143,53179,0.094,55.5,1953.0
AR,2002,3,67.47,37.45,-78.0,283.0,200,52035,1143,53179,0.094,55.5,1369.2
AR,2002,4,16.88,44.17,-6.0,322.0,200,52035,1143,53179,0.094,55.5,1923.1
AR,2002,5,42.8,47.02,39.0,328.0,200,52035,1143,53179,0.094,55.5,15.6
AR,2002,6,13.81,61.52,111.0,367.0,200,52035,1143,53179,0.094,55.5,76.2
AR,2002,7,21.76,58.81,178.0,372.0,200,52035,1143,53179,0.094,55.5,441.0
AR,2002,8,21.39,63.58,139.0,372.0,200,52035,1143,53179,0.094,55.5,810.8
AR,2002,9,12.91,48.56,78.0,367.0,200,52035,1143,53179,0.094,55.5,1460.2
AR,2002,10,23.12,24.43,17.0,339.0,200,52035,1143,53179,0.094,55.5,402.0
AR,2002,11,15.17,17.73,-22.0,261.0,200,52035,1143,53179,0.094,55.5,3919.7
AR,2002,12,42.22,16.22,-61.0,233.0,200,52035,1143,53179,0.094,55.5,705.8
AR,2003,1,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,200,52035,1143,53179,0.094,55.5,1715.8
AR,2003,2,21.221558559927082,50.93134133373842,10.677198845511166,328.0469390855233,200,52035,1143,53179,0.094,55.5,2429.4
